"subj_code","condition","block_number","case","mode","trial_index","stimulus","text_violation","purpose_violation","stim_type","yes_key","response","response_num","rt","correct_response","wrong_answer","age","gender","handedness","comments"
"SNSAAiEamlZV","accuracy_speed",8,"trainstation","spd",331,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,"congruent","i","no",0,3354,"","","25","female","lefthanded",""
"SNSAAiEamlZV","accuracy_speed",8,"trainstation","spd",334,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,"incongruent","i","no",0,1918,"","","25","female","lefthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",34,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,"congruent","i","yes",1,2220,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",37,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,"congruent","i","no",0,2680,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",40,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,"incongruent","i","yes",1,3055,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",43,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,"congruent","i","yes",1,2695,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",46,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,"congruent","i","no",0,2139,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",49,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,"incongruent","i","no",0,3792,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",52,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,"incongruent","i","yes",1,2437,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",55,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,"congruent","i","no",0,1560,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",58,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,"incongruent","i","no",0,2404,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",61,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,"incongruent","i","no",0,3075,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",64,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,"incongruent","i","yes",1,2045,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",1,"deer","acc",67,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,"congruent","i","yes",1,3433,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",72,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,"incongruent","i","no",0,2103,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",75,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,"congruent","i","no",0,2102,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",78,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,"congruent","i","no",0,2746,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",81,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,"incongruent","i","yes",1,2859,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",84,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,"incongruent","i","no",0,1330,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",87,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,"congruent","i","no",0,1729,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",90,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,"incongruent","i","yes",1,1639,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",93,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,"congruent","i","yes",1,3655,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",96,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,"congruent","i","yes",1,2777,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",99,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,"incongruent","i","yes",1,2280,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",102,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,"congruent","i","yes",1,1421,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",2,"restaurant","acc",105,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,"incongruent","i","no",0,1058,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",110,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,"congruent","i","no",0,2253,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",113,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,"incongruent","i","yes",1,2194,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",116,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,"congruent","i","no",0,2499,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",119,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,"incongruent","i","no",0,2856,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",122,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,"congruent","i","yes",1,1700,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",125,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,"congruent","i","yes",1,1604,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",128,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,"incongruent","i","no",0,1753,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",131,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,"congruent","i","no",0,1817,"no","i","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",134,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,"congruent","i","yes",1,1254,"yes","e","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",137,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,"incongruent","i","yes",1,1787,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",140,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,"incongruent","i","yes",1,2390,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",3,"phones","acc",143,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,"incongruent","i","yes",1,3454,"","null","48","female","righthanded",""
"KiiD5lxMjleo","accuracy_speed",4,"alcohol","acc",148,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,"incongruent","i","yes",1,2827,"","null","48","female","righthanded",""
